id	WT_rep1	WT_rep2	KO_rep1	KO_rep2
ENSMUSG00000025373.14	59.76979213237296	65.76967900433698	67.05856008506858	62.48418627091954
ENSMUSG00000025374.13	13.66166677311382	12.95578844813127	7.092732316689945	9.13865631803757
ENSMUSG00000025377.14	22.249000173356794	23.701471808051913	22.383557830592945	21.41528498624467
ENSMUSG00000025381.3	15.613333454987224	14.556209374076898	18.92930507895823	19.378355565959186
ENSMUSG00000025383.2	2.7811250216695993	2.2863156084937537	0.8750773637474607	0.5505214649420224
ENSMUSG00000025384.15	29.762916898569394	26.521261058527543	33.483223339179155	32.48076643157932
ENSMUSG00000025393.12	239.85983520224121	238.91998108759728	227.24377435420902	247.51445063793327
ENSMUSG00000025395.14	29.275000228101046	28.045471464190047	37.12170290423439	35.618738781748846
ENSMUSG00000025400.11	8.099416729774623	8.383157231143764	1.0132474738128492	0.935886490401438
ENSMUSG00000025401.9	4.684000036496167	3.2770523721743805	3.684536268410361	3.082920203675325
ENSMUSG00000025402.12	46.352083694493324	49.003364542049454	36.43085235390745	35.12326946330103
ENSMUSG00000025403.5	43.57095867282372	47.707785697236325	66.41376623809676	65.12668930264125
ENSMUSG00000025404.15	201.94870990685038	206.75914152811848	92.57397374381033	100.47016735191909
ENSMUSG00000025407.7	1.5613333454987224	2.2863156084937537	1.0132474738128492	0.7707300509188313
ENSMUSG00000025408.15	12.295500095802439	13.184420008980647	13.770954303183725	12.496837254183909
ENSMUSG00000025409.14	51.96312540487936	50.37515390714571	43.385414560532	44.97760368576323
ENSMUSG00000025410.10	42.49754199779335	40.772628351471944	48.589822039661634	43.546247876913974
ENSMUSG00000025413.13	78.89612561473231	76.05809924255887	91.14621593980131	90.56078098296268
ENSMUSG00000025417.8	65.72237551208684	62.64504767272885	71.6181737172264	67.49393160189194
ENSMUSG00000025420.13	47.08395870019584	44.20210176421257	49.649126216829615	56.26329371707469
ENSMUSG00000025421.14	7.953041728634117	8.687999312276265	9.856134517997717	8.698239146083953
ENSMUSG00000025423.15	69.2841672065058	68.20841565339698	57.01819875365034	55.162250787190644
ENSMUSG00000025427.14	24.493416857511207	26.216418977395044	31.687011908329104	28.902376909456176
ENSMUSG00000025428.15	306.2165023859369	306.366291538163	310.00767028337674	321.6146398191295
ENSMUSG00000025429.8	28.73829189058586	29.264839788720046	23.212578490985276	25.434091680321433
ENSMUSG00000025436.12	15.906083457268235	13.260630529263771	22.015104203751907	22.791588648599728
ENSMUSG00000025437.15	76.31016726125006	80.17346733784763	77.00680800977655	71.67789473545132
ENSMUSG00000025439.5	39.96037531135793	39.248417945809436	52.13618819800661	48.72114964736898
ENSMUSG00000025451.15	609.3103380808764	606.1022678116941	705.8189789173598	674.2236381144949
ENSMUSG00000025464.15	27.567291881461816	33.98989204627381	32.423919162011174	28.84732476296197
ENSMUSG00000025465.13	31.129083575880777	30.3317870726838	29.568403553993146	29.01248120244458
ENSMUSG00000025470.11	10.880541751444222	10.821893880203767	9.625851001222069	11.34074217780566
ENSMUSG00000025473.16	6.098958380854384	5.029894338686258	1.1053608805231083	1.2111472228724491
ENSMUSG00000025474.9	69.47933387469314	65.69346848405385	54.11662644227718	52.079330583515315
ENSMUSG00000025477.14	70.35758388153617	67.14146836943324	42.46428049342941	45.197812271740034
ENSMUSG00000025484.9	5.220708374011353	5.029894338686258	7.138789020045075	7.707300509188313
ENSMUSG00000025485.13	9.70954174232018	8.535578271710014	9.027113857605384	8.753291292578156
ENSMUSG00000025486.17	3.854541696699971	3.048420811325005	3.7305929717654904	3.413233082640539
ENSMUSG00000025487.15	8.782500068430313	6.173052142933135	13.35644397298756	11.450846470794065
ENSMUSG00000025492.6	9.80712507641385	8.687999312276265	14.738145073641444	16.185331069295458
ENSMUSG00000025495.15	23.224833514293497	23.396629726919414	8.981057154250255	8.14771768114193
